,Context,Response,Text,ID
31283,الثقة,الثقة أمر يصعب العثور عليه أنا سعيد جدًا لأنك وجدت هذه الرابطة مع هذا الشخص,نعم! أشعر أننا اقتربنا من بعضنا البعض. لقد وجدت أخيرًا شخصًا يمكنني الوثوق به حقًا,31283
31284,قلق,هذا هو مزعج جدا. ربما يجب أن تغادر في وقت مبكر في المرة القادمة أيضًا.,شريكي هو رعشة سمينة كبيرة.,31284
31285,قلق,أوه,ما علاقة ذلك بما قلته ؟؟؟ لا أعتقد حقًا أنني أستطيع التعامل مع حماقاته الطفولية وأكاذيبه بعد الآن.,31285
31286,وحيد,عن ما/,اشعر بالسعادة,31286
31287,وحيد,أنا لست معجبًا بكرة القدم حقًا ، لكن من الممتع أن أكون جزءًا من شيء ما!,فاز فريقي المفضل بلعبة كرة القدم,31287
31288,تأثرت,حقا؟ ماذا فعلوا لإثارة إعجابك كثيرًا؟,لقد فوجئت بشكل إيجابي بالعمل الذي قام به زميل في العمل.,31288
31289,تأثرت,رائع! هذا يبدو مذهلا ومعقدا! الآن أنا أفهم لماذا فوجئت بشكل إيجابي!,لقد أنشأت برنامجًا يستخدم الذكاء الاصطناعي. سيساعدنا البرنامج في الكشف عن الاحتيال. إنه تطبيق رائع.,31289
31290,توقع,هذا عظيم. هل شاهدت كل أفلام هاري بوتر؟,سأذهب أخيرًا إلى معلم هاري بوتر في يونيفرسال ستوديوز! أنا أحب الأفلام وبالكاد أستطيع الانتظار!,31290
31291,توقع,أنا أيضا أحب الكثير من أفلام هاري بوتر.,لدي ومرات عديدة! هذا هو السبب في أنني متحمس جدًا للذهاب!,31291
31292,حنين,هل جلبت الكثير من الذكريات؟,قضيت ساعات أمس أتصفح الصور القديمة من طفولتي.,31292
31293,حنين,نعم لا يوجد شيء مثل الأيام الخوالي,نعم فعلت. شعرت بالحنين الشديد لأنني تذكرت تلك الأيام الرائعة,31293
31294,حانق,حسنًا ، لم يكن هذا شيئًا لطيفًا جدًا للقيام به! فكر في الأمر على أنه الحصول على لحية جديدة بدلاً من فقدان الصديق القديم.,غفوت في منزل صديقي وقاموا بحلق نصف لحيتي من وجهي بينما كنت نائمًا. الآن أبدو غبيًا ويجب أن أحلق كل شيء! لقد حصلت على واحدة على مدى السنوات العشر الماضية. غبي جدا,31294
31295,حانق,لا أعتقد أنك تبالغ في رد فعلك. هذا شيء مهم بالنسبة لك ويجب أن يدركوا ذلك. ربما حان الوقت لأصدقاء جدد؟,نعم ، لكنني كنت أزرعها لفترة طويلة! وأشعر أن وجهي يبدو غبيًا جدًا بدون وجه .. أعتقد أنه علي الانتظار بضعة أسابيع فقط قبل أن أحصل على القليل من التغطية على الأقل. لكن الأهم من ذلك ، لست متأكدًا مما إذا كنت أرغب في التسكع مع هؤلاء الأشخاص بعد الآن ولا أعرف ما إذا كنت أبالغ في رد الفعل,31295
31296,حانق,"نعم لدي القليل من ""الأصدقاء"" من هذا القبيل. نتسكع بين الحين والآخر ولكن هناك آخرين أفضل قضاء وقتي معهم.",يمكن أن يكون .. هؤلاء هم الرجال الذين أعرفهم منذ المدرسة الثانوية. لسوء الحظ ، لم يكبروا حقًا منذ ذلك الحين.,31296
31297,مندهش,هذا لطيف منها. ماذا كانت المناسبة؟,أقامت أختي حفلة لي قبل بضعة أشهر.,31297
31298,مندهش,ها هذا لطيف منها! حسنًا ، إذا لم تحظي بحفل زفافك حتى الآن ، آمل أن يكون رائعًا للغاية!,حفل زفافي. اعتقدت أنني كنت ذاهبًا لتناول العشاء هناك.,31298
31299,المحتوى,يجب أن يكون ذلك مرهقًا لصديقك.,اشترى صديقي للتو منزلًا لطيفًا حقًا بالكاد يستطيع تحمله.,31299
31300,المحتوى,من الجيد أنك راضٍ بما لديك.,آه ، إنها ليست مشكلة كبيرة. أنا سعيد جدًا بمساكني المتواضعة.,31300
31301,بالإحراج,يا إلهي يجب أن يكون هذا محرجًا حقًا. هل جاء أحد لإنقاذك؟,فتحت حقيبتي في أحد المقاهي في أحد الأيام. سقط كل شيء بصوت عالٍ على الأرض.,31301
31302,بالإحراج,هاها. يمكنني فقط أن أتخيل أنك تهرب.,لا ، كان علي فقط أن أحمل كل شيء و ... من الواضح أنني نفدت بأسرع ما يمكن.,31302
31303,مندهش,اوه هذا جميل جدا! هل كانت مناسبة خاصة؟,أعطاني صديقي الزهور والشوكولاتة,31303
31304,مندهش,هذا لطيف. أحب عندما يقدم الناس هدايا صغيرة لبعضهم البعض دون سبب.,لا لم يكن الأمر كذلك ولم أكن أتوقع ذلك لأننا مجرد أصدقاء مشتركين.,31304
31305,فرح,كيف يعمل ذلك من أجلك.,في الآونة الأخيرة ، كنت أشعر بالحماس لأن لدي أشياء جيدة في طريقي. أنا مسيحي وأنا أصلي من أجل ذلك كثيرًا.,31305
31306,فرح,لقد فقدت محفظة ذات مرة بها كمية كبيرة من الرماد وحاولت أن أؤمن بأني سأجدها أو أن البعض الذي أثق في أنهم سيعثرون عليها ويعيدونها إلي.,حسنًا ، الأمور صعبة الآن ولكن لدي إيمان بأن كل شيء يعمل معًا للخير لأولئك الذين يحبون الله.,31306
31307,غاضب,نعم لقد ذكرت ذلك للتو. ماذا حدث؟,هل أخبرتك عن الوقت الذي فقدت فيه محفظتي؟,31307
31308,غاضب,هل أعدت محفظتك إليك؟ إذا كان قريبك أعتقد أن كل شيء يجب أن يسير على ما يرام.,حسنًا ، حدث ذلك في منزل عقاري اعتقدت أنه يمكنني الوثوق به ، لكنني اكتشفت أمرًا مختلفًا وجعلني أرغب في سحب شعري.,31308
31309,فخور,أوه هذا رائع جدا! كم عمره؟,كنت فخورة جدًا هذا الصباح عندما صعد ابني الصغير إلى الحافلة دون أي مشاكل.,31309
31310,فخور,هذا حلو جدا.,عمره 5 سنوات.,31310
31311,رعاية,هذا كان لطف منك أي نوع من الحساء.,كانت صديقتي مريضة في ذلك اليوم وصنعت لها الحساء.,31311
31312,رعاية,ذلك يبدو جيد جدا!,إنها علامتي التجارية ... كريم الكرفس ... إنه أفضل بكثير من المعلبات.,31312
31313,وحيد,إلى اين ذهب؟ هل يتصل بك,لذلك غادر زوجي أمس في رحلة عمل وأنا أفتقده أكثر مما كنت أعتقد.,31313
31314,وحيد,أنا أفهم.,سيفعل عندما يحصل على الوقت على ما أعتقد. اعتقدت أنني سأستمتع بالوقت بمفردي ولكني أشعر بالوحدة.,31314
31315,متضايق,هذا مزعج. هل تحدثت إلى رئيسك في العمل عن ذلك؟,يتحدث أحد رفاقي دائمًا معي عن أشياء لا تتعلق بالعمل. لا يمكنني إحراز تقدم في عملي.,31315
31316,متضايق,يمكن أن يكون ذلك صعبًا. آمل أن تفهم.,لدينا نفس المدير. لا اريد ان اثير المشاكل. أحتاج إلى إيجاد طريقة لأخبرها بلطف.,31316
31317,المحتوى,يا هذا شيء عظيم! لقد حققت نجاحًا كبيرًا في ممارسة الكيتو والصيام لأنني لم أشعر بالجوع! الكربوهيدرات والسكر تفعل لي! ما نوع وجبات الغداء التي تصنعها؟,لقد كنت أحاول إنقاص وزني لفترة من الوقت ، لكنني أعتقد أنني وصلت أخيرًا إلى حيث يمكنني إعداد وجبات غداء صحية ولكن ما زلت أرغب في تناول الطعام ولا أشعر أنني أتضور جوعاً طوال الوقت.,31317
31318,المحتوى,حقيقية! أنا لا أمانع نفس الأشياء. يمكنك أن تفعل بشكل صحي ، فالأمر يتطلب المزيد من التحضير والمكونات في بعض الأحيان لجعلها لذيذة وصحية,لم أجرب Keto مطلقًا ، لكن زميلي في الغرفة يتبع نظامًا غذائيًا كيتو بالفعل وكان ذلك جيدًا بالنسبة له. وبالنسبة لوجبات الغداء ، أحب أن يختتم كثيرًا لأنه يمكنك تغيير ما تضعه فيها ، لكن لن تكون أبدًا بهذا السوء من الغداء.,31318
31319,دمر,هذا فظيع! ما حدث لك؟ من طعنك في الظهر؟,عندما اكتشفت أنني تعرضت للخيانة .. كان الأمر أشبه بعيار ناري في المعدة ... لا يوجد شعور أسوأ من فقدان شخص ما,31319
31320,دمر,من الصعب حقًا التعامل معه. عندما تحب شخصًا ما ، فإنك تقلل من حذرك تجاه هذا الشخص ، وأكثر من أي شخص آخر هم من يمكن أن يؤذيك أكثر من غيرهم. أتمنى أن تجد حلاً لمشكلتك.,شريكى. لديه مشاكل في التحكم في الانفعالات ... ولا يوجد شيء أسوأ ... خاصة أنه يأتي من شخص تحبه!,31320
31321,فرح,هذا يبدو مثيرا للاهتمام أود أن أحصل على ثقب. من أين ستحصل على الثقب؟,سأتمكن أخيرًا من تحمل تكلفة الحصول على ثقب جديد قريبًا. لقد كنت أرغب في ذلك لفترة طويلة.,31321
