,Context,Response,Text,ID
22384,دمر,ذلك حزين. أتمنى أن تجدهم.,لم أتمكن من العثور عليهم. لقد أمسكهم Id لفترة طويلة لم أستطع تذكر مكانهم,22384
22385,مشمئز,كيف يفسدونها؟,كان لدي شخص ما في العمل دمر مشروعنا وأهدر وقتي جعلني أشعر بالغضب بشكل لا يصدق.,22385
22386,مشمئز,يبدو وكأنه فوضى هل عوقبوا بطريقة ما؟,آسف * الخراب. لقد قرروا ببساطة أنهم لن ينفذوا المشروع وفقًا للتعليمات وأرادوا فقط إعطائي وقتًا عصيبًا وإفساد الوقت الذي كان علينا العمل عليه.,22386
22387,مذعور,ماذا ستفعل؟,زميل في العمل يسرق المال في العمل. لقد هددني إذا قلت أي شيء عنها.,22387
22388,مذعور,آمل أن تطلب المساعدة من أجل ذلك,أنا خائف جدًا من فعل أي شيء.,22388
22389,متفائل,أنا لست من مشجعي كرة القدم. ماذا فعلوا الموسم الماضي؟,أنا متحمس لموسم كرة القدم وآمل أن يتكرر النسور!,22389
22390,متفائل,هذا رائع جدا. آمل أن يفوزوا بهذا أيضًا.,لقد فازوا في السوبر بول!,22390
22391,دمر,كيف توفيت؟,لقد شعرت بالحزن عندما توفيت جدتي ولم أكن مؤهلة للتعامل مع ذلك,22391
22392,دمر,آسف لسماع ذلك,من السرطان هو شائع جدا في منطقتي,22392
22393,توقع,كنت ألعب تلك اللعبة مع أبناء عمومتي الصغار,لا استطيع الانتظار حتى لعبة سوبر سماش بروز الجديدة تبدو مذهلة!,22393
22394,توقع,رائع. لم يعد لدي وقت لألعاب الفيديو بعد الآن,إنه يتحسن طوال الوقت فهو يضم 70 حرفًا الآن!,22394
22395,تأثرت,واو هذا مثير للإعجاب كم عمرها؟,علمت ابنتي نفسها العزف على القيثارة,22395
22396,تأثرت,هذا مثير للإعجاب مبروك على تربية طفل ذكي!,هي 13 عاما. لقد تأثرت حقا,22396
22397,تأثرت,هذا مثير للإعجاب مبروك على تربية طفل ذكي!,يجب أن يربت على نفسي على ظهره لول,22397
22398,قلق,نداء الواجب؟,لقد كنت متحمسًا جدًا للنسخة التجريبية من COD اليوم.,22398
22399,قلق,كنت العب,بلى. هل تلعب؟,22399
22400,قلق,أنا قد تحقق من ذلك. عد إلى اللعبة.,حسنًا ، لا تخرج اللعبة حتى أكتوبر.,22400
22401,غاضب,كم عمرها؟,مبتدئ ترك مثل هذه الفوضى هنا اليوم,22401
22402,غاضب,لم تجعلهم ينظفونه؟,5 وابنتي تبلغ من العمر 4 سنوات. لقد دمروا غرفة اللعب,22402
22403,متفائل,رائع جدا! هل مارست اليوجا من قبل أم ستكون هذه المرة الأولى؟,حصلت على حصيرة اليوغا مجانًا في العمل اليوم. أنا أفكر في تجربته,22403
22404,متفائل,رائع! سمعت أنه يمكن أن يكون صعبًا ولكن أعتقد أنه سيكون من الممتع تجربته!,ستكون هذه هي المرة الأولى لي,22404
22405,متضايق,يا إلهي! أنا لا ألومك. سأكون مستاء للغاية أيضا.,استخدم شخص ما بعض الافتراءات العنصرية اليوم وقد أغضبتني حقًا. أتجمد من الغضب عندما يحدث ذلك,22405
22406,متضايق,منجم أيضا! يبدو أنه يزداد سوءًا.,أنا أوافق؟ أقسم .. دمي يغلي عند أي ظلم أو قسوة.,22406
22407,متضايق,نعم! أنا أكره ذلك. لا استطيع الانتظار حتى ينتهي هذا الوقت المظلم في تاريخنا. نأمل أن ينتهي الأمر ببعض الناس في السجن!,صحيح للغاية! خاصة وأنك تعرف من تولى المنصب ... فتوة كبيرة!,22407
22408,دمر,أنا لا آخذ الموت جيدًا أيضًا!,لقد شعرت بالحزن عندما توفيت جدتي ولم أكن مؤهلة للتعامل مع ذلك,22408
22409,دمر,البعض يتصرف وكأنه لم يحدث قط. الكثير من اللامبالاة تدور. ستراها مرة أخرى يوما ما!,أعتقد أن لا أحد يفعل ولكن هكذا تسير الأمور لسوء الحظ,22409
22410,بهيجة,هذا بالتأكيد نعمة جيدة لك!,أنا سعيد لأنني أستطيع تحمل تكاليف العناية بصحتي. إذا كنت بحاجة إلى شيء خاص أو محدد يمكنني شراؤه عادة.,22410
22411,بهيجة,لقد فهمت ذلك ولكن آمل أن يستمر ذلك بالنسبة لك!,أنه! أنا أستمتع بها. لا تدوم الأشياء دائمًا لذا عليك الاستمتاع بأي أشياء جيدة عند حدوثها. لم يسبق لي أن أمضيت وقتًا كهذا في حياتي حيث يمكنني حتى شراء العناصر الضرورية.,22411
22412,وحيد,هل انت سعيد الان؟,قبل أن أقابل صديقتي وأصدقائي شعرت بالوحدة الشديدة ، كان ذلك وقتًا عصيبًا,22412
22413,وحيد,حسنا هذا جيد. سوف يأتي ذلك أنت تعمل من أجله.,أعتقد ذلك كنت أحب وظيفة أفضل ولكن هذا كل شيء,22413
22414,المحتوى,كم لديك الان؟,ثلاثة عدد لا بأس به من الأطفال بالنسبة لي,22414
22415,المحتوى,أوه حسنا هناك تذهب اختيارا جيدا!,ثلاثة. أعتقد أنني انتهيت لول,22415
22416,حانق,ماذا حدث؟,دخل المالك إلى شقتي دون إخطاري. انا كنت نائم.,22416
22417,حانق,ربما كنت سأحاول إطلاق النار عليه معتقدًا أنه دخيل,كنت منزعجا. استيقظت ورأيته في غرفتي. ثم كان هناك جدال.,22417
22418,مذعور,أنا أفهم. كانت لدي هذه المشكلة عندما كنت طفلاً. الآن هي بخير.,أكره الأفلام المخيفة التي تخيفني كثيرًا خاصةً ألعاب القفز,22418
22419,مذعور,على أي حال يمكنك مشاهدة أفلام أخرى.,ما زلت أكرههم ولا أعرف لماذا لا يزالون يخيفونني,22419
22420,وحيد,لماذا ا؟,قبل أن أقابل صديقتي وأصدقائي شعرت بالوحدة الشديدة ، كان ذلك وقتًا عصيبًا,22420
22421,وحيد,هل تشعر أنك محبوب الآن؟,لم أكن مجرد شخص محبوب أعتقد أنني كنت خجولًا جدًا,22421
22422,حنين,لماذا لم تدفع هناك؟,اعتدت أن أمشي لساعات إلى جداتي بعد المدرسة.,22422
22423,حنين,واو هذا ليس آمنًا على الإطلاق لطفل,لقد انتقلت أمي عبر المدينة. كانت توصلني إلى المدرسة وسأضطر إلى المشي هناك بعد ذلك.,22423
22424,ممتن,هذا عظيم! أراهن أنك في حالة جيدة جدا.,أنا سعيد بحياتي الآن لدي صديقة جيدة ومجموعة أصدقاء,22424
22425,ممتن,يستغرق الأمر بعض الوقت حتى تشعر بهذا الشعور الرائع. أنا على وشك الانتهاء.,من الجيد أن أشعر بهذا من أجل التغيير,22425
22426,دمر,آسف لسماع ذلك,لقد شعرت بالحزن عندما توفيت جدتي ولم أكن مؤهلة للتعامل مع ذلك,22426
22427,دمر,نعم أستطيع أن أفهم ذلك,لا بأس ، لقد كان الأمر قبل بضع سنوات ، لكنه لا يزال مؤلمًا بعض الشيء,22427
22428,متفائل,يجب أن ألعب للفوز وهذا ما قالته جدتي دائمًا,آمل أن أفوز في اليانصيب!,22428
22429,متفائل,أتمنى لك حظًا سعيدًا إذا أصابته شريحة كبيرة ببضعة ملايين في طريقي هاها,نعم هذا صحيح,22429
22430,المحتوى,هذا لطيف. يا رفاق تسكع كثيرا؟,أنا سعيد بحياتي الآن لدي صديقة جيدة ومجموعة أصدقاء,22430
22431,المحتوى,أبقه مرتفعا. يمكن أن تكون يا رفاق في حفلات الزفاف بعضكم البعض,نعم في كثير من الأحيان إلى حد كبير كل يوم,22431
22432,حانق,ما هو الفيلم؟,اشتريت فيلمًا عند الطلب الليلة الماضية وشاهد أطفالي حوالي 5 دقائق وغادروا,22432
22433,حانق,أوه هذا بدا لائقًا أتمنى أن يعجبك!,ilse من الكلاب. سأجعلهم يشاهدونه الليلة. أنا لا أضيع المال لول,22433
22434,حانق,ماذا فعلت به بعد؟,كان زميلي في السكن يسرق المال من خزانة ملابسي في غرفتي.,22434
22435,حانق,ماذا سيقول لذلك؟,طلبت منه أن يعيد النقود التي سرقها أو أذهب إلى الشرطة لأريهم الفيديو.,22435
22436,مذعور,كذلك هنا. لا أستطيع أن أفعل ذلك,أكره الأفلام المخيفة التي تخيفني كثيرًا خاصةً ألعاب القفز,22436
22437,مذعور,أنا لا أحاول حتى بالكاد أستطيع مشاهدة أفلام التشويق,أتفهم أن الأصوات عالية جدًا لدرجة أن جسمك لا يستطيع أن يتفاعل معها جيدًا,22437
22438,خائف,لماذا هذا؟,لا أعتقد أن جيراني الجدد أناس طيبون,22438
22439,خائف,أطفالهم الصغار كانوا في الشارع؟ أشعر أن هذه هي مشكلات على مستوى CPS تقريبًا,لقد كانوا حقًا فظيعين وشتموا طوال الليل وكان أطفالهم الصغار يلعبون في الشارع. أنا خائف منهم نوعا ما,22439
22440,مندهش,هل استمتعت بها؟,لم أكن أتوقع الحصول على عطلة اليوم,22440
22441,مندهش,ما الذي فعلته؟ أحيانًا أنام فقط وهذا يكفي لي,نعم!,22441
22442,موثوق,كيف كان هذا العمل بنسبة لك؟,لقد حصلت على مدرس إحصائيات خلال الصيف,22442
22443,موثوق,حظا سعيدا أتمنى أن يسير كل شيء على ما يرام,أعتقد أنني عملت بشكل جيد. سأقوم بعمل جيد هذا الفصل الدراسي.,22443
